mention_name,mention_type,mention_popularity,mention_address,mention_longitude,mention_latitude,no_of_blogFiles,mention_found_in_blogFiles,youTubeLinkIds
carmel plaza,residential,1,"El Carmel Place, Pacific Beach, San Diego, San Diego County, California, 92109, United States of America",-117.2512599,32.778376,3,"avalon_and_monterey.json,irvine_and_monterey.json,monterey_and_riverside.json","3o0iyBKtZlg,zKXq9EPR3ro,qPPcQL4oX3M"
duluth,residential,1,"Duluth Lane, Beverly Glen, Westwood, LA, Los Angeles County, California, 90077, United States of America",-118.4450219,34.0989283,1,beverly hills_and_big bear lake.json,"1pWGkZOjYE8,N54G2t0gN3Y,10p-4izOYV0"
us highway 101,primary,2,"Highway 101, Solana Beach, San Diego County, California, 92075, United States of America",-117.2731974,32.9967358,10,"berkeley_and_long beach.json,berkeley_and_san diego.json,fremont_and_malibu.json,long beach_and_stockton.json,malibu_and_monterey.json,newport beach_and_oakland.json,newport beach_and_san francisco.json,newport beach_and_san jose.json,newport beach_and_stockton.json,san diego_and_stockton.json","Khmt37qaxpQ,kmT6ZJYFcug,tTCOPh-nIVg"
carrisa highway,secondary,1,"Carrisa Highway, San Luis Obispo County, California, 93453, United States of America",-120.2263188,35.4253437,2,"bakersfield_and_san bernardino.json,san bernardino_and_san luis obispo.json","ccVTMN-vGrE,lygVq1CTViE,ZfT-Fht3DyI"
minot,residential,1,"North Minot Street, West Anaheim, Anaheim, Orange County, California, 92801, United States of America",-117.9661433,33.8503575,1,beverly hills_and_big bear lake.json,"v39yz4hmt5E,MKtohBwLXVY,atOEvM51OrA"
jose creek,stream,1,"Jose Creek, Fresno County, California, United States of America",-119.3512107,37.0683866,1,berkeley_and_long beach.json,"1Fd0z2f9hAY,uA45xr21nis,7mZMOqjlLY0"
santa fe,village,12,"Santa Fe, Tijuana, Baja California, México",-117.0336822,32.4395109,15,"bakersfield_and_riverside.json,bakersfield_and_santa ana.json,big bear lake_and_napa.json,carlsbad_and_fremont.json,carlsbad_and_long beach.json,carlsbad_and_san diego.json,carlsbad_and_san jose.json,carlsbad_and_santa monica.json,carlsbad_and_los angeles.json,los angeles_and_mammoth lakes.json,malibu_and_oakland.json,malibu_and_san diego.json,mammoth lakes_and_san diego.json,mammoth lakes_and_santa ana.json,napa_and_san bernardino.json","W45mlx7an6c,MQ56h4ql8Dk,pUA6u2ABs90"
soho,residential,2,"Soho View Terrace, San Diego, San Diego County, California, 92105, United States of America",-117.0782071,32.750181,3,"beverly hills_and_san francisco.json,long beach_and_san francisco.json,long beach_and_stockton.json","Y9rMafxR2mM,7pZlxn5HdV0,G2mn_dZSgKg"
anacapa,residential,6,"Anacapa, Anacapa Apartment Community, Lower Peters Canyon, Irvine, Orange County, California, 92602, United States of America",-117.7831181,33.7261022,15,"avalon_and_san bernardino.json,avalon_and_malibu.json,avalon_and_santa cruz.json,huntington beach_and_monterey.json,huntington beach_and_san francisco.json,huntington beach_and_santa cruz.json,huntington beach_and_santa monica.json,huntington beach_and_stockton.json,huntington beach_and_malibu.json,malibu_and_newport beach.json,monterey_and_newport beach.json,newport beach_and_santa cruz.json,santa ana_and_santa barbara.json,santa ana_and_santa cruz.json,santa barbara_and_santa cruz.json","WdQnXKUWt_0,Ij0djJfT6oM,TWj5o-DeU0Y"
old town district,residential,1,"California Street, Old Town, San Diego, San Diego County, California, 92110, United States of America",-117.1854629,32.745575,6,"beverly hills_and_pismo beach.json,carlsbad_and_santa barbara.json,monterey_and_san diego.json,newport beach_and_santa barbara.json,pismo beach_and_san bernardino.json,san bernardino_and_santa barbara.json","uKCx1FphE7k,SPbfDCbL2fM,O1GV-zSJutI"
azalea,hamlet,1,"Azalea, Siskiyou County, California, United States of America",-122.3022324,41.2782083,1,bakersfield_and_sacramento.json,"O-zpOMYRi0w,KVGRN7Z7T1A"
point lobos state park,yes,7,"Point Lobos State Park, Woodgate Way, Laureate, Roseville, Placer County, California, 95747, United States of America",-121.371560849992,38.77817125,17,"anaheim_and_monterey.json,avalon_and_san jose.json,bakersfield_and_monterey.json,bakersfield_and_san jose.json,berkeley_and_monterey.json,fresno_and_los angeles.json,fresno_and_san jose.json,irvine_and_monterey.json,irvine_and_napa.json,irvine_and_san jose.json,monterey_and_san diego.json,napa_and_san diego.json,malibu_and_monterey.json,san francisco_and_santa barbara.json,san francisco_and_stockton.json,sacramento_and_san francisco.json,santa cruz_and_temecula.json","ttBz8vPQJuw,mLtPHZOLKBc,DqnLdXRiF-c"
san francisco solano,museum,1,"California Missions Museum, Arnold Drive, McGill, Sonoma County, California, United States of America",-122.458560315194,38.21389995,27,"anaheim_and_santa cruz.json,bakersfield_and_oakland.json,bakersfield_and_san jose.json,fremont_and_fresno.json,fremont_and_los angeles.json,fremont_and_san diego.json,fresno_and_san diego.json,fresno_and_santa cruz.json,irvine_and_san jose.json,fresno_and_riverside.json,long beach_and_san jose.json,los angeles_and_san jose.json,monterey_and_riverside.json,monterey_and_san bernardino.json,los angeles_and_santa cruz.json,newport beach_and_santa cruz.json,oakland_and_san luis obispo.json,oakland_and_santa cruz.json,sacramento_and_santa cruz.json,san bernardino_and_santa cruz.json,san diego_and_san luis obispo.json,san diego_and_santa cruz.json,san diego_and_stockton.json,san jose_and_san luis obispo.json,irvine_and_stockton.json,san luis obispo_and_stockton.json,santa cruz_and_stockton.json","4qmDcokuH3w,QA0EpzIfz1g,pRTVpHt1nYY"
sea ranch lodge,hotel,2,"Sea Ranch Lodge, Coast Highway, Stewarts Point, Sonoma County, California, United States of America",-123.429038466197,38.6802973,4,"long beach_and_sausalito.json,los angeles_and_sausalito.json,pasadena_and_sausalito.json,santa ana_and_sausalito.json","PPEE6LgJUf0,McsKI0lQx-M,_7Xsdvum_aI"
alamo creek park,park,1,"Alamo Creek Park, Willow Creek Drive, Dublin, Alameda County, California, 94568, United States of America",-121.910967662648,37.7244438,13,"irvine_and_san jose.json,irvine_and_santa cruz.json,los angeles_and_stockton.json,los angeles_and_santa cruz.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_santa cruz.json,riverside_and_stockton.json,sacramento_and_santa clarita.json,san francisco_and_santa ana.json,san francisco_and_santa clarita.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json","YdZRY8CiJOk,UwcpMU2b7HI,s1IgNpmL6s8"
bart warm springs station,construction,1,"BART Warm Springs/South Fremont, Lopes Court, Snoboy, Warm Springs District, Fremont, Alameda County, California, 94539, United States of America",-121.939189,37.5020127,1,berkeley_and_fremont.json,"RAzx2Lk1HZU,e9EgLqHfPo0,73khgm7I0q0"
healdsburg museum,museum,1,"Healdsburg Museum, Fitch Street, Healdsburg, Sonoma County, California, 95448, United States of America",-122.8672241,38.6111835,1,monterey_and_sacramento.json,"1xky_zJjFFg,VqFo4XlmqYg"
carbon beach,beach,1,"Carbon Beach, Pacific Coast Highway, Malibu, Los Angeles County, California, 90265, United States of America",-118.6586958,34.0388968,1,malibu_and_santa monica.json,"O5Ejq5ldZbo,iFUhk5kShAQ,KuZoP6vq3KU"
santa ana blvd,secondary,1,"Santa Ana Boulevard, Santa Ana, Orange County, California, 92706, United States of America",-117.8804418,33.7479664,1,anaheim_and_santa ana.json,"jvJMk3gXi80,85pwBSzod7Q,FrtkBiD7D8Q"
del rey,administrative,1,"Del Rey, East Jefferson Avenue, Del Rey, Fresno County, California, 93616, United States of America",-119.599926318969,36.656079,5,"beverly hills_and_san luis obispo.json,fremont_and_santa barbara.json,sacramento_and_san luis obispo.json,san bernardino_and_san luis obispo.json,sacramento_and_san bernardino.json",Bag1gUxuU0g
saints peter,school,1,"Saints Peter and Paul School, Filbert Street, North Beach, SF, California, 94123, United States of America",-122.4105266,37.8013175,1,san diego_and_sausalito.json,"hBXFnKYcpuo,heQGyDikark,Z-_-a2iFpUo"
florence avenue,secondary,2,"Florence Avenue, South Whittier, Valla, Los Angeles County, California, 90605, United States of America",-118.0455778,33.9364176,2,"riverside_and_sausalito.json,san diego_and_sausalito.json","T9Jh220Yc5M,90CBHGgMCT4,UYd-fKyo6x4"
oxford rd.,track,1,"Oxford Road, San Bernardino County, California, 92371, United States of America",-117.5016472,34.4403208,1,beverly hills_and_malibu.json,"s8K_V3c-fJw,7eGqQGBq1wk,JceltXGavTo"
desert hills,hotel,1,"Desert Hills, San Jacinto Drive, Palm Springs, Riverside County, California, 92262, United States of America",-116.5525497,33.8208901,1,big bear lake_and_san diego.json,"_mU-0ETx1rE,Y71lx7FSMS4,__qZjk3hHZc"
pelican hill,peak,3,"Pelican Hill, Newport Beach, Orange County, California, United States of America",-117.8389447,33.5930785,4,"irvine_and_long beach.json,long beach_and_newport beach.json,san bernardino_and_santa monica.json,newport beach_and_sausalito.json","ENowXBot2xM,n_e2ZXfnPCQ,RyNO6YtDTdE"
trabuco canyon,village,2,"Trabuco Canyon, Orange County, California, United States of America",-117.5893799,33.6626232,3,"carlsbad_and_san bernardino.json,fremont_and_huntington beach.json,huntington beach_and_stockton.json","NNEhS-8IBck,ph8MwAZr52o,e4lYq6-ldUQ"
malibu beach rv park,caravan_site,1,"Malibu Beach RV Park, 25801, Pacific Coast Highway, Malibu, Los Angeles County, California, 90265, United States of America",-118.737917585871,34.03438365,2,"los angeles_and_malibu.json,malibu_and_santa monica.json","f9vFo6-V5-w,655aSIqyUNA,gn9txWu2VC4"
south catalina avenue,residential,2,"South Catalina Avenue, Saint James Park, LA, Los Angeles County, California, 90007, United States of America",-118.2944159,34.0210267,1,avalon_and_pasadena.json,"Qr6TKMzXjZ8,LwGNtEGGGwY,64JBbay8Y5o"
morongo casino,bus_stop,2,"Morongo Casino, Seminole Drive, Cabazon, Riverside County, California, 92230, United States of America",-116.800546,33.9232438,2,"san bernardino_and_temecula.json,stockton_and_temecula.json","cmYM5U7tJ0g,GTv7L8D6Z08"
about california,residential,1,"Ride About Lane, San Diego, San Diego County, California, 92129, United States of America",-117.1376569,32.950764,2,"avalon_and_big bear lake.json,avalon_and_malibu.json","jTCzRaKhOc8,y6yD6TlhUow,mOB35IR8oMg"
gretna,residential,1,"Gretna Green Way, Westgate, Brentwood, LA, Los Angeles County, California, 90049, United States of America",-118.4760382,34.0514634,1,beverly hills_and_big bear lake.json,"c3jG5zc5q0g,92nRkff7wqQ,IuUkKpJH0Mc"
cesar chavez park,park,2,"Cesar Chavez Park, Spinnaker Way, Berkeley Marina, Berkeley, Alameda County, California, 94710, United States of America",-122.318934010354,37.8718002,2,"bakersfield_and_sacramento.json,fresno_and_sacramento.json","yGBT2g-iqqA,XBLkLiktY94,wMLxQuG670E"
las vegas,hotel,137,"California Hotel, Sky Walk(Connection from Main Street to California, Cultural Corridor, Vegas Heights, Las Vegas, Clark County, Nevada, 89101, United States of America",-115.144667930325,36.17310935,160,"anaheim_and_fremont.json,anaheim_and_fresno.json,anaheim_and_mammoth lakes.json,anaheim_and_san francisco.json,anaheim_and_santa cruz.json,anaheim_and_sausalito.json,anaheim_and_stockton.json,avalon_and_fremont.json,avalon_and_mammoth lakes.json,avalon_and_monterey.json,avalon_and_oakland.json,avalon_and_san jose.json,bakersfield_and_napa.json,bakersfield_and_oakland.json,bakersfield_and_sacramento.json,bakersfield_and_san francisco.json,berkeley_and_newport beach.json,berkeley_and_san diego.json,berkeley_and_big bear lake.json,berkeley_and_huntington beach.json,beverly hills_and_fremont.json,beverly hills_and_mammoth lakes.json,beverly hills_and_monterey.json,beverly hills_and_napa.json,beverly hills_and_oakland.json,beverly hills_and_sacramento.json,beverly hills_and_san francisco.json,beverly hills_and_san jose.json,beverly hills_and_santa cruz.json,beverly hills_and_stockton.json,big bear lake_and_fremont.json,big bear lake_and_fresno.json,big bear lake_and_napa.json,big bear lake_and_oakland.json,big bear lake_and_sausalito.json,carlsbad_and_fremont.json,carlsbad_and_san jose.json,carlsbad_and_santa cruz.json,fremont_and_huntington beach.json,fremont_and_irvine.json,fremont_and_long beach.json,fremont_and_los angeles.json,fremont_and_malibu.json,fremont_and_newport beach.json,fremont_and_pasadena.json,fremont_and_san diego.json,fremont_and_santa ana.json,fremont_and_santa monica.json,fremont_and_temecula.json,fresno_and_irvine.json,fresno_and_san bernardino.json,fresno_and_san diego.json,fresno_and_santa ana.json,huntington beach_and_monterey.json,huntington beach_and_napa.json,huntington beach_and_oakland.json,huntington beach_and_sacramento.json,huntington beach_and_san francisco.json,huntington beach_and_santa cruz.json,huntington beach_and_sausalito.json,huntington beach_and_stockton.json,irvine_and_mammoth lakes.json,irvine_and_monterey.json,irvine_and_sacramento.json,irvine_and_san jose.json,irvine_and_santa cruz.json,irvine_and_sausalito.json,fresno_and_riverside.json,huntington beach_and_san jose.json,long beach_and_napa.json,long beach_and_oakland.json,long beach_and_sacramento.json,long beach_and_san francisco.json,long beach_and_san jose.json,long beach_and_santa cruz.json,long beach_and_stockton.json,los angeles_and_mammoth lakes.json,los angeles_and_napa.json,long beach_and_mammoth lakes.json,los angeles_and_oakland.json,los angeles_and_san jose.json,los angeles_and_sausalito.json,los angeles_and_stockton.json,malibu_and_oakland.json,malibu_and_pismo beach.json,malibu_and_sacramento.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_san luis obispo.json,malibu_and_santa barbara.json,malibu_and_santa cruz.json,malibu_and_sausalito.json,malibu_and_stockton.json,mammoth lakes_and_pasadena.json,mammoth lakes_and_riverside.json,mammoth lakes_and_san diego.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa monica.json,mammoth lakes_and_temecula.json,monterey_and_san diego.json,monterey_and_temecula.json,napa_and_newport beach.json,napa_and_san diego.json,napa_and_santa monica.json,long beach_and_monterey.json,los angeles_and_santa cruz.json,malibu_and_monterey.json,monterey_and_newport beach.json,monterey_and_santa monica.json,newport beach_and_oakland.json,newport beach_and_san francisco.json,newport beach_and_san jose.json,newport beach_and_santa cruz.json,newport beach_and_stockton.json,oakland_and_pasadena.json,oakland_and_riverside.json,oakland_and_san bernardino.json,oakland_and_santa ana.json,oakland_and_santa clarita.json,oakland_and_santa monica.json,pasadena_and_sacramento.json,pasadena_and_san jose.json,pasadena_and_santa cruz.json,pasadena_and_stockton.json,pismo beach_and_riverside.json,pismo beach_and_san bernardino.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_santa cruz.json,riverside_and_sausalito.json,riverside_and_stockton.json,sacramento_and_santa ana.json,sacramento_and_santa barbara.json,sacramento_and_santa clarita.json,san bernardino_and_san francisco.json,san bernardino_and_san luis obispo.json,san bernardino_and_santa cruz.json,san diego_and_san jose.json,san diego_and_san luis obispo.json,san diego_and_santa cruz.json,san diego_and_sausalito.json,san diego_and_stockton.json,san francisco_and_santa ana.json,san francisco_and_santa monica.json,san francisco_and_temecula.json,newport beach_and_sausalito.json,oakland_and_temecula.json,san jose_and_santa monica.json,irvine_and_stockton.json,san jose_and_temecula.json,san luis obispo_and_temecula.json,santa ana_and_sausalito.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json,santa cruz_and_santa monica.json,santa cruz_and_temecula.json,santa monica_and_sausalito.json,santa monica_and_stockton.json,sausalito_and_temecula.json,stockton_and_temecula.json","vYZgcLKiU0c,tAS2obE_aRk,PM2YDRlW94I"
los gatos,administrative,10,"Los Gatos, Santa Clara County, California, United States of America",-121.9746796,37.226611,21,"anaheim_and_san jose.json,bakersfield_and_fremont.json,bakersfield_and_san diego.json,berkeley_and_fremont.json,fremont_and_monterey.json,fremont_and_napa.json,fremont_and_oakland.json,fremont_and_sacramento.json,fremont_and_san francisco.json,fremont_and_san jose.json,fremont_and_sausalito.json,long beach_and_oakland.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,oakland_and_san jose.json,san francisco_and_santa cruz.json,san jose_and_santa clarita.json,sacramento_and_san bernardino.json,sacramento_and_san francisco.json,san jose_and_stockton.json","32_Jy4fLtKk,Unix28ua3Ks,UAlmpTvInN8"
