name,locType,longitude,latitude,closest_to,blogLinks,src,dest,address,srcLoc,destLoc
honda center,stadium,-117.876533859295,33.80783155,anaheim,http://www.wegoplaces.com/things-to-do-in-anaheim-ca,anaheim,irvine,"Honda Center, 2695, East Katella Avenue, Anaheim Resort District, Anaheim, Orange County, California, 92806, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
balboa island ferry,ferry_terminal,-117.9002154,33.6035099,irvine,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"Balboa Island Ferry, Palm Street, Balboa Island, Newport Beach, Orange County, California, 92661, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
tustin ranch,suburb,-117.7860512,33.7382811,anaheim,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"Tustin Ranch, Tustin, Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
orange county california,administrative,-117.870493,33.7500378,anaheim,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
orangethorpe,primary,-117.807647,33.8652849,anaheim,http://www.ocweekly.com/news/the-5-best-cities-in-orange-county-for-oc-newbies-to-move-to-6465447,anaheim,irvine,"Orangethorpe Avenue, Anaheim Hills, Anaheim, Orange County, California, 92807, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
irvine park railroad,yes,-117.754123588843,33.7962496,anaheim,http://ocmomblog.com/category/parks/irvine/,anaheim,irvine,"Irvine Park Railroad, 1, Irvine Regional Park, Cowan Heights, Orange Park Acres, Orange County, California, 92869, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
anaheim hills,suburb,-117.7773861,33.8444082,anaheim,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"Anaheim Hills, Anaheim, Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
orange county,administrative,-117.870493,33.7500378,anaheim,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
orange county,administrative,-117.870493,33.7500378,anaheim,https://www.pinterest.com/avelyncvb/places-to-go-in-and-around-orange-county-ca/,anaheim,irvine,"Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
orange county,administrative,-117.870493,33.7500378,anaheim,http://www.ocweekly.com/news/the-5-best-cities-in-orange-county-for-oc-newbies-to-move-to-6465447,anaheim,irvine,"Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
orange county,administrative,-117.870493,33.7500378,anaheim,http://traveltips.usatoday.com/beaches-anaheim-california-106258.html,anaheim,irvine,"Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
orange county,administrative,-117.870493,33.7500378,anaheim,http://ocmomblog.com/category/parks/irvine/,anaheim,irvine,"Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
orange county,administrative,-117.870493,33.7500378,anaheim,http://www.travbuddy.com/California-travel-guide-p85,anaheim,irvine,"Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
orange county,administrative,-117.870493,33.7500378,anaheim,https://www.apartmentlist.com/ca/anaheim,anaheim,irvine,"Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
orange county,administrative,-117.870493,33.7500378,anaheim,https://www.pinterest.com/pin/201043570838661673/,anaheim,irvine,"Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
orange county,administrative,-117.870493,33.7500378,anaheim,https://www.tripadvisor.com/Attractions-g29092-Activities-Anaheim_California.html,anaheim,irvine,"Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
anaheim canyon,station,-117.8404978,33.8542053,anaheim,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"Anaheim Canyon, La Palma Avenue, Anaheim, Orange County, California, 92807, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
peralta hills,hamlet,-117.817834,33.8444601,anaheim,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"Peralta Hills, Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
anaheim/orange county,city,-117.9117319,33.8347516,anaheim,http://www.wegoplaces.com/things-to-do-in-anaheim-ca,anaheim,irvine,"Anaheim, Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
balboa island,suburb,-117.8920818,33.6064778,irvine,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"Balboa Island, Newport Beach, Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
balboa peninsula,suburb,-117.8860521,33.5975,irvine,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"Balboa Peninsula, Newport Beach, Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
sunny hills,hamlet,-117.936588,33.8992488,anaheim,http://www.ocweekly.com/news/the-5-best-cities-in-orange-county-for-oc-newbies-to-move-to-6465447,anaheim,irvine,"Sunny Hills, Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
santa ana river,river,-117.8400508,33.847255,anaheim,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"Santa Ana River, Anaheim, Orange County, California, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
angel stadium,stadium,-117.881742527598,33.8002599,anaheim,https://www.apartmentlist.com/ca/anaheim,anaheim,irvine,"Angel Stadium of Anaheim, South Douglass Road, Anaheim Resort District, Anaheim, Orange County, California, 92806, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
angel stadium,stadium,-117.881742527598,33.8002599,anaheim,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"Angel Stadium of Anaheim, South Douglass Road, Anaheim Resort District, Anaheim, Orange County, California, 92806, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
disney california adventure park,theme_park,-117.919940244086,33.80638705,anaheim,"https://en.wikipedia.org/wiki/Orange_County,_California",anaheim,irvine,"DCA, 1620, South Disneyland Drive, Anaheim Resort District, Anaheim, Orange County, California, 92802, United States of America","Anaheim, Orange County, California, United States of America","Irvine, Orange County, California, United States of America"
