"_cached_page_id","_template","_type","address","attraction","attraction_in","contact","knownFor","no_of_reviews","ranking","reviewComment","url"
"a7fa2ab8647ee04ff3a88fc65592d47329f71cf7","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1000 Great Hwy , Between Lincoln and Fulton , San Francisco , CA 94121-3268","Beach Chalet","San Francisco","+1 415-386-8439","","77","#183","We found this by chance and enjoyed it. Good view, food was good as was the service.","https://www.tripadvisor.com/Attraction_Review-g60713-d156308-Reviews-or60-Beach_Chalet-San_Francisco_California.html"
"d8da90180c8d05b60ba078667d7784ba70686424","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1000 Great Hwy , Between Lincoln and Fulton , San Francisco , CA 94121-3268","Beach Chalet","San Francisco","+1 415-386-8439","","77","#183","This is a great stop as a visitors' center for Golden Gate Park and for the murals, history and architecture, not as much for the food. It's a great restroom stop and there's a... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d156308-Reviews-or50-Beach_Chalet-San_Francisco_California.html"
"f7ec3876603bc440b127d39db05be33ff384d636","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","San Francisco , CA","Little Italy","San Francisco","","Neighborhood: North Beach / Telegraph Hill Neighborhoods , Sights & Landmarks , Other As featured in A Weekend in San Francisco Overview Tours & Tickets Reviews (261) Q&A Location More Write a Review Save Book a Tour","261","#72","Stroll the streets and take in the atmosphere. The many cafes and restaurants make for a fun adventure of checking out the menus and options. Excellent choices all around as... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d142403-Reviews-or20-Little_Italy-San_Francisco_California.html"
"f9833fcb64ed1a474004f91fe4618add1c6d71ef","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Moraga St , between 15th & 16th Ave , San Francisco , CA 94122","16th Avenue Tiled Steps","San Francisco","","Scenic Walking Areas , Points of Interest & Landmarks , Sights & Landmarks","325","#44","There are two tiled stairways now; they just opened up a new one about three blocks away (I think it is around 12th & Lawton). I love the design of this one (fish at the bottom... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d3440316-Reviews-or210-16th_Avenue_Tiled_Steps-San_Francisco_California.html"
"41be182c1ae9a68581b6e3f9571f62b67746ba89","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Moraga St , between 15th & 16th Ave , San Francisco , CA 94122","16th Avenue Tiled Steps","San Francisco","","Scenic Walking Areas , Points of Interest & Landmarks , Sights & Landmarks","325","#44","Really great local gem for urban explorers. This whole neighborhood is filled with local finds like this. For a good workout and a sense of city living in SF, I highly reccommend... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d3440316-Reviews-or70-16th_Avenue_Tiled_Steps-San_Francisco_California.html"
"b5f7020750cf6e25a9fd27d4c51ffdc099ce8ec0","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Moraga St , between 15th & 16th Ave , San Francisco , CA 94122","16th Avenue Tiled Steps","San Francisco","","Scenic Walking Areas , Points of Interest & Landmarks , Sights & Landmarks","325","#44","These steps (there are two sets of them within a 1/4 mile of each other) are really amazing and beautiful. Each set has a large scene with different mosaic tile step risers the... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d3440316-Reviews-or190-16th_Avenue_Tiled_Steps-San_Francisco_California.html"
"c019809cf61aa5ccef484b507adbad24304f2edd","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Moraga St , between 15th & 16th Ave , San Francisco , CA 94122","16th Avenue Tiled Steps","San Francisco","","Scenic Walking Areas , Points of Interest & Landmarks , Sights & Landmarks","325","#44","This is a very nice set of steps with beautiful tiles. Quite a walk up the entire set of steps but worth the climb. Sturdy handrails on both sides. Succulent cactus planted on the... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d3440316-Reviews-or200-16th_Avenue_Tiled_Steps-San_Francisco_California.html"
"ee288b0e40247cd6184e102bb41d9ced24398ca6","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","926 Mason St , in the Presidio , San Francisco , CA 94129-1602","House Of Air","null","+1 415-345-9675","","33","#16","I mean after all, what's better than bouncing around? This is one of the best hours you'll ever spend. Dodge ball -- open trampoline jumping -- or just watching the flyers out... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d2437431-Reviews-or20-House_Of_Air-San_Francisco_California.html"
"71c84b1fde46b7b2eec0672dd4baec70aae6922e","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Lincoln Boulevard, near Doyle Drive and Fort Point , San Francisco , CA 94129","Golden Gate Bridge","San Francisco","415-921-5858","","32,693","#2","Best to go when early...the bridge was covered with fog but still enjoyed it..If driving get off right before the bridge exit..Great pictures","https://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-or21310-Golden_Gate_Bridge-San_Francisco_California.html"
"9a4529d8d21cac5fc341f973999762957a726f5e","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1192 Market St , San Francisco , CA 94102-4928","Orpheum Theatre","San Francisco","+1 415-551-2000","","208","#78","My wife and I plus two friends attended a performance of ""Beautiful"", the story and music of Carole King last Friday. The show was outstanding, and the Orpheum has retained his... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d156586-Reviews-or20-Orpheum_Theatre-San_Francisco_California.html"
"e8cc9747a631ac1ffdcdb5e350f0bf79bd0a38c9","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","55 Music Concourse Dr , Golden Gate Park , San Francisco , CA 94118-4503","California Academy of Sciences","San Francisco","+1 415-379-8000","Neighborhood: Golden Gate Park Educational sites , Natural History Museums , Science Museums , Observatories & Planetariums , Nature & Parks , Zoos & Aquariums , Museums , Sights & Landmarks , More As featured in A Weekend in San Francisco and 3 other guides Overview Tours & Tickets Reviews (4,171) Q&A (10) Location More Write a Review Save Book a Tour","4,171","#14","I just spent most of one day at the Academy. My experience was completely different from the negative reviews here, so I thought I should share it. I had called ahead and was... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d117078-Reviews-or3190-California_Academy_of_Sciences-San_Francisco_California.html"
"0cc03eed27bb2515f829c06d88b2403e0ecc81f4","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","55 Music Concourse Dr , Golden Gate Park , San Francisco , CA 94118-4503","California Academy of Sciences","San Francisco","+1 415-379-8000","Neighborhood: Golden Gate Park Educational sites , Natural History Museums , Science Museums , Observatories & Planetariums , Sights & Landmarks , Museums , Zoos & Aquariums , Nature & Parks , More As featured in A Weekend in San Francisco and 3 other guides Overview Tours & Tickets Reviews (4,171) Q&A (10) Location More Write a Review Save Book a Tour","4,171","#14","LOVED the academy!!! A trully unique attraction and a MUST SEE in San Francisco. I'll be recommending to all my friends and colleagues. Hard to pick a favorite part but perhaps... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d117078-Reviews-or3170-California_Academy_of_Sciences-San_Francisco_California.html"
"44958b7553d001d2aa8b0ec9001c494b963f46b3","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","55 Music Concourse Dr , Golden Gate Park , San Francisco , CA 94118-4503","California Academy of Sciences","San Francisco","+1 415-379-8000","Neighborhood: Golden Gate Park Educational sites , Natural History Museums , Science Museums , Observatories & Planetariums , Museums , Nature & Parks , Zoos & Aquariums , Sights & Landmarks , More As featured in A Weekend in San Francisco and 3 other guides Overview Tours & Tickets Reviews (4,171) Q&A (10) Location More Write a Review Save Book a Tour","4,171","#14","My wife and I and our 15 year old daughter spent half of a weekday in mid-August at the Academy of Sciences. The museum has an aquarium, rain forest and planetarium show. The... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d117078-Reviews-or3180-California_Academy_of_Sciences-San_Francisco_California.html"
"110b067b6400c7ec4fa21cae4def8c5ae45d36b1","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","There was a marathon race the day I was there, but went later in the day, as so not to be in the way. Take time to drive all the different roads. To say ""Views"" isn't enough to... read more","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or1430-Marin_Headlands-Marin_County_California.html"
"5074de9b98c6455758fc0a716b2e40be98c21e29","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","Lot of wind - bring aloe vera for your face.... and layered warm clothes...","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or1410-Marin_Headlands-Marin_County_California.html"
"4b0631c4a4ff3711174ae5ae4606c63fad9fe178","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","The Marin Headlands offers hiking vistas just minutes from San Francisco. There are miles of trails, and you can walk above the Golden Gate Bridge or out near Point Bonita. You... read more","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or1420-Marin_Headlands-Marin_County_California.html"
"706edd85f6be8c6d282ba77d3b2fedd9fc1d0ca6","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","48th Ave & Point Lobos Ave , San Francisco , CA 94121","Sutro Heights Park","San Francisco","+1 415-561-4323","","24","#177","Sutro Heights is a great place to get away from it all. You can wander through grounds of Adolph Sutro's estate and work your way over to ocean view and soak it all... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d3267601-Reviews-Sutro_Heights_Park-San_Francisco_California.html"
"e6e9854a525549a9613c8feafd90ae41c9e37f79","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","2400 El Camino Del Mar , San Francisco , CA 94121","USS San Francisco Memorial","San Francisco","415-334-0263","","13","#242","We stopped here because the parking was easier than for Sutro Baths. I had no idea about the history of Guadalcanal and was sobered by the loss of life and change in direction of... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d7212042-Reviews-USS_San_Francisco_Memorial-San_Francisco_California.html"
"3308a946670efc19aef4577907c7d1ff98b4249d","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1096 Point Lobos Ave , San Francisco , CA 94121-1449","Camera Obscura","San Francisco","+1 415-750-0415","","21","#189","This is a very simple attraction, with a small entrance fee. You basically walk into a room that is a projection of the outside view of the ocean and seal rock using very basic... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d254548-Reviews-or10-Camera_Obscura-San_Francisco_California.html"
"32fd980f273c02af2199cf7db66ee2dd31def5d8","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","401 Van Ness Ave , (between McAllister and Fell Sts) , San Francisco , CA 94102-4522","San Francisco Ballet","San Francisco","+1 415-703-9400","","122","#102","I have season subscription tickets to the ballet as they are truly worth it. Imaginative programming, mixing old and new works. Great dance corps that continues to reach new... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d142414-Reviews-San_Francisco_Ballet-San_Francisco_California.html"
"1c8dfa51325d71b92f76265c5ff9b05c4c7d3f75","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Moraga St , between 15th & 16th Ave , San Francisco , CA 94122","16th Avenue Tiled Steps","San Francisco","","Scenic Walking Areas , Points of Interest & Landmarks , Sights & Landmarks","325","#44","Wow, i Never knew this was here. Another hidden gem. Saw this on a walk with friends and climbed the steps for the view at the top.","https://www.tripadvisor.com/Attraction_Review-g60713-d3440316-Reviews-or180-16th_Avenue_Tiled_Steps-San_Francisco_California.html"
"c201c3162061fb0cd0db83dcecb0cb99ca9b4f88","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Moraga St , between 15th & 16th Ave , San Francisco , CA 94122","16th Avenue Tiled Steps","San Francisco","","Scenic Walking Areas , Points of Interest & Landmarks , Sights & Landmarks","325","#44","Definitely worth a drive by. We went around afternoon on a weekday and like us there was just another family enjoying this novelty. 10-15 min stop on a nice sunny day would be... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d3440316-Reviews-or80-16th_Avenue_Tiled_Steps-San_Francisco_California.html"
