"subject","type","label","long","long_round","lat","lat_round","comment","abstract"
"http://dbpedia.org/resource/Bass_Lake_Annex,_California","http://dbpedia.org/resource/Unincorporated_area","Bass Lake Annex, California","-119.5338897705078",-119.53,"37.27138900756836",37.27,"Bass Lake Annex is an unincorporated community in Madera County, California. It lies at an elevation of 3369 feet (1027 m).","Bass Lake Annex is an unincorporated community in Madera County, California. It lies at an elevation of 3369 feet (1027 m)."
"http://dbpedia.org/resource/Bayview,_Contra_Costa_County,_California","http://dbpedia.org/resource/Census-designated_place","Bayview, Contra Costa County, California","-122.3188858032227",-122.32,"38.00694274902344",38.01,"Bayview is a census-designated place in Contra Costa County, California. Bayview sits at an elevation of 36 feet (11 m). The 2010 United States census reported Bayview's population was 1,754.","Bayview is a census-designated place in Contra Costa County, California. Bayview sits at an elevation of 36 feet (11 m). The 2010 United States census reported Bayview's population was 1,754."
"http://dbpedia.org/resource/Belltown,_California","http://dbpedia.org/resource/Unincorporated_area","Belltown, California","-117.3833312988281",-117.38,"34.01166534423828",34.01,"Belltown is an unincorporated community in Riverside County, California. It lies at an elevation of 840 feet (256 m). Belltown is located 2 miles (3.2 km) north of Riverside.Belltown is located on the west bank of the Santa Ana River, across from Riverside. It was founded in 1907 by N.G. Bell.","Belltown is an unincorporated community in Riverside County, California. It lies at an elevation of 840 feet (256 m). Belltown is located 2 miles (3.2 km) north of Riverside. Belltown is located on the west bank of the Santa Ana River, across from Riverside. It was founded in 1907 by N.G. Bell."
"http://dbpedia.org/resource/Bertram,_California","http://dbpedia.org/resource/Unincorporated_area","Bertram, California","-115.783332824707",-115.78,"33.37833404541016",33.38,"Bertram is an unincorporated community in Imperial County, California. It is located on the Southern Pacific Railroad 24 miles (39 km) northwest of Calipatria, at an elevation of 187 feet (57 m) below sea level.","Bertram is an unincorporated community in Imperial County, California. It is located on the Southern Pacific Railroad 24 miles (39 km) northwest of Calipatria, at an elevation of 187 feet (57 m) below sea level."
"http://dbpedia.org/resource/Big_Pines,_California","http://dbpedia.org/resource/Unincorporated_area","Big Pines, California","-117.6900024414062",-117.69,"34.37888717651367",34.38,"Big Pines is an unincorporated community in Los Angeles County, California, United States. It is in the Angeles National Forest, San Gabriel Mountains.","Big Pines is an unincorporated community in Los Angeles County, California, United States. It is in the Angeles National Forest, San Gabriel Mountains."
"http://dbpedia.org/resource/Bonita,_Madera_County,_California","http://dbpedia.org/resource/Unincorporated_area","Bonita, Madera County, California","-120.2019424438477",-120.20,"36.95249938964844",36.95,"Bonita is an unincorporated community in Madera County, California. It is 8 miles (13 km) west of Madera, at an elevation of 207 feet (63 m).","Bonita is an unincorporated community in Madera County, California. It is 8 miles (13 km) west of Madera, at an elevation of 207 feet (63 m)."
"http://dbpedia.org/resource/Bryants,_California","http://dbpedia.org/resource/Unincorporated_area","Bryants, California","-120.4766693115234",-120.48,"38.71888732910156",38.72,"Bryants is an unincorporated community in El Dorado County, California. It lies at an elevation of 4429 feet (1350 m).","Bryants is an unincorporated community in El Dorado County, California. It lies at an elevation of 4429 feet (1350 m)."
"http://dbpedia.org/resource/Butte_City,_Glenn_County,_California","http://dbpedia.org/resource/Unincorporated_area","Butte City, Glenn County, California","-121.9899978637695",-121.99,"39.4647216796875",39.46,"Butte City (formerly, Butte) is an unincorporated community in Glenn County, California. It is located on the east bank of the Sacramento River 11 miles (18 km) south-east of Willows, at an elevation of 89 feet (27 m).","Butte City (formerly, Butte) is an unincorporated community in Glenn County, California. It is located on the east bank of the Sacramento River 11 miles (18 km) south-east of Willows, at an elevation of 89 feet (27 m)."
"http://dbpedia.org/resource/Cable,_California","http://dbpedia.org/resource/Unincorporated_area","Cable, California","-118.4761123657227",-118.48,"35.16916656494141",35.17,"Cable is an unincorporated community in Kern County, California. It is located on the railroad 3 miles (4.8 km) north-northwest of Tehachapi, at an elevation of 3570 feet (1088 m).","Cable is an unincorporated community in Kern County, California. It is located on the railroad 3 miles (4.8 km) north-northwest of Tehachapi, at an elevation of 3570 feet (1088 m)."
"http://dbpedia.org/resource/Calico,_Kern_County,_California","http://dbpedia.org/resource/Unincorporated_area","Calico, Kern County, California","-119.2063903808594",-119.21,"35.63277816772461",35.63,"Calico is an unincorporated community in Kern County, California. It is located on the Southern Pacific Railroad 3.5 miles (5.6 km) south-southeast of McFarland, at an elevation of 400 feet (122 m).","Calico is an unincorporated community in Kern County, California. It is located on the Southern Pacific Railroad 3.5 miles (5.6 km) south-southeast of McFarland, at an elevation of 400 feet (122 m)."
"http://dbpedia.org/resource/Calico,_San_Bernardino_County,_California","http://dbpedia.org/resource/Mining_community","Calico, San Bernardino County, California","-116.8641662597656",-116.86,"34.94889068603516",34.95,"Calico is a ghost town and former mining town in San Bernardino County, California, United States. Located in the Calico Mountains of the Mojave Desert region of Southern California, it was founded in 1881 as a silver mining town, and today has been converted into a county park named Calico Ghost Town. Located off Interstate 15, it lies 3 miles (4.8 km) from Barstow and 3 miles from Yermo. Giant letters spelling CALICO can be seen on the Calico Peaks behind the ghost town from the freeway. Walter Knott purchased Calico in the 1950s, architecturally restoring all but the five remaining original buildings to look as they did in the 1880s. Calico received California Historical Landmark #782, and in 2005 was proclaimed by then-Governor Arnold Schwarzenegger to be California's Silver Rush Ghost","Calico is a ghost town and former mining town in San Bernardino County, California, United States. Located in the Calico Mountains of the Mojave Desert region of Southern California, it was founded in 1881 as a silver mining town, and today has been converted into a county park named Calico Ghost Town. Located off Interstate 15, it lies 3 miles (4.8 km) from Barstow and 3 miles from Yermo. Giant letters spelling CALICO can be seen on the Calico Peaks behind the ghost town from the freeway. Walter Knott purchased Calico in the 1950s, architecturally restoring all but the five remaining original buildings to look as they did in the 1880s. Calico received California Historical Landmark #782, and in 2005 was proclaimed by then-Governor Arnold Schwarzenegger to be California's Silver Rush Ghost Town."
"http://dbpedia.org/resource/Calico,_San_Bernardino_County,_California","http://dbpedia.org/resource/Ghost_town","Calico, San Bernardino County, California","-116.8641662597656",-116.86,"34.94889068603516",34.95,"Calico is a ghost town and former mining town in San Bernardino County, California, United States. Located in the Calico Mountains of the Mojave Desert region of Southern California, it was founded in 1881 as a silver mining town, and today has been converted into a county park named Calico Ghost Town. Located off Interstate 15, it lies 3 miles (4.8 km) from Barstow and 3 miles from Yermo. Giant letters spelling CALICO can be seen on the Calico Peaks behind the ghost town from the freeway. Walter Knott purchased Calico in the 1950s, architecturally restoring all but the five remaining original buildings to look as they did in the 1880s. Calico received California Historical Landmark #782, and in 2005 was proclaimed by then-Governor Arnold Schwarzenegger to be California's Silver Rush Ghost","Calico is a ghost town and former mining town in San Bernardino County, California, United States. Located in the Calico Mountains of the Mojave Desert region of Southern California, it was founded in 1881 as a silver mining town, and today has been converted into a county park named Calico Ghost Town. Located off Interstate 15, it lies 3 miles (4.8 km) from Barstow and 3 miles from Yermo. Giant letters spelling CALICO can be seen on the Calico Peaks behind the ghost town from the freeway. Walter Knott purchased Calico in the 1950s, architecturally restoring all but the five remaining original buildings to look as they did in the 1880s. Calico received California Historical Landmark #782, and in 2005 was proclaimed by then-Governor Arnold Schwarzenegger to be California's Silver Rush Ghost Town."
